county,imprinted_id,contest_name,round,selection
Bent,102-72-5,Bent County Commissioner-District 1,1,27
Bent,102-73-1,Bent County Commissioner-District 1,1,11
Bent,102-80-6,Bent County Commissioner-District 1,1,24
Bent,102-83-3,Bent County Commissioner-District 1,1,2
Bent,102-84-14,Bent County Commissioner-District 1,1,31
Boulder,101-122-48,State Representative - District 10,1,64
Boulder,101-187-104,,,
Boulder,101-215-165,State Representative - District 10,1,49
Boulder,101-216-60,State Representative - District 10,1,45
Boulder,101-218-48,State Representative - District 10,1,1
Boulder,101-219-33,State Representative - District 10,1,106
Boulder,101-267-78,State Representative - District 10,1,30
Boulder,101-277-190,State Representative - District 10,1,57
Boulder,101-280-116,State Representative - District 10,1,102
Boulder,101-291-134,State Representative - District 10,1,27
Boulder,101-298-28,State Representative - District 10,1,22
Boulder,101-311-107,,,
Boulder,101-314-127,,,
Boulder,101-324-297,State Representative - District 10,1,72
Boulder,101-33-177,State Representative - District 10,1,14
Boulder,101-362-181,,,
Boulder,101-380-187,State Representative - District 10,1,41
Boulder,101-384-177,State Representative - District 10,1,65
Boulder,101-384-61,State Representative - District 10,1,86
Boulder,101-40-139,State Representative - District 10,1,91
Boulder,101-58-157,,,
Boulder,101-61-88,State Representative - District 10,1,35
Boulder,101-62-61,State Representative - District 10,1,63
Boulder,101-82-156,State Representative - District 10,1,69
Boulder,102-122-200,,,
Boulder,102-130-162,State Representative - District 10,1,96
Boulder,102-131-133,,,
Boulder,102-133-135,State Representative - District 10,1,34
Boulder,102-14-64,State Representative - District 10,1,24
Boulder,102-196-138,State Representative - District 10,1,66
Boulder,102-224-85,,,
Boulder,102-265-92,State Representative - District 10,1,94
Boulder,102-282-19,State Representative - District 10,1,70
Boulder,102-290-19,,,
Boulder,102-322-346,,,
Boulder,102-327-33,State Representative - District 10,1,84
Boulder,102-333-12,State Representative - District 10,1,104
Boulder,102-4-122,State Representative - District 10,1,59
Boulder,102-54-186,State Representative - District 10,1,78
Boulder,102-6-135,State Representative - District 10,1,58
Boulder,102-64-104,State Representative - District 10,1,52
Boulder,102-8-162,State Representative - District 10,1,9
Boulder,102-81-86,State Representative - District 10,1,29
Boulder,102-91-25,,,
Boulder,103-128-79,State Representative - District 10,1,37
Boulder,103-147-152,,,
Boulder,103-155-137,State Representative - District 10,1,76
Boulder,103-158-86,State Representative - District 10,1,74
Boulder,103-17-121,State Representative - District 10,1,28
Boulder,103-175-140,State Representative - District 10,1,44
Boulder,103-177-36,State Representative - District 10,1,19
Boulder,103-186-21,State Representative - District 10,1,23
Boulder,103-2-21,State Representative - District 10,1,97
Boulder,103-35-56,State Representative - District 10,1,13
Boulder,103-43-184,State Representative - District 10,1,2
Boulder,103-53-189,State Representative - District 10,1,54
Boulder,103-54-121,State Representative - District 10,1,18
Boulder,103-58-2,State Representative - District 10,1,99
Boulder,103-7-81,State Representative - District 10,1,43
Boulder,103-91-140,,,
Boulder,103-93-57,State Representative - District 10,1,42
Boulder,104-110-128,,,
Boulder,104-112-85,State Representative - District 10,1,33
Boulder,104-113-190,State Representative - District 10,1,68
Boulder,104-123-59,State Representative - District 10,1,48
Boulder,104-124-181,,,
Boulder,104-36-128,State Representative - District 10,1,105
Boulder,104-53-32,State Representative - District 10,1,60
Boulder,105-118-21,State Representative - District 10,1,47
Boulder,105-127-198,State Representative - District 10,1,71
Boulder,105-136-68,State Representative - District 10,1,83
Boulder,105-139-109,State Representative - District 10,1,53
Boulder,105-146-148,,,
Boulder,105-182-143,State Representative - District 10,1,75
Boulder,105-40-169,,,
Boulder,105-62-17,State Representative - District 10,1,32
Boulder,105-87-14,State Representative - District 10,1,67
Boulder,105-92-97,State Representative - District 10,1,31
Boulder,106-102-21,State Representative - District 10,1,40
Boulder,106-14-110,State Representative - District 10,1,8
Boulder,106-141-36,State Representative - District 10,1,12
Boulder,106-145-69,State Representative - District 10,1,89
Boulder,106-152-105,State Representative - District 10,1,46
Boulder,106-157-9,,,
Boulder,106-39-162,State Representative - District 10,1,79
Boulder,106-56-14,State Representative - District 10,1,11
Boulder,106-62-128,State Representative - District 10,1,20
Boulder,106-62-70,State Representative - District 10,1,6
Boulder,106-63-127,,,
Boulder,106-79-122,State Representative - District 10,1,39
Boulder,106-79-21,State Representative - District 10,1,93
Boulder,106-91-200,,,
Boulder,107-105-41,State Representative - District 10,1,17
Boulder,107-110-27,State Representative - District 10,1,15
Boulder,107-118-102,,,
Boulder,107-135-46,State Representative - District 10,1,95
Boulder,107-136-99,State Representative - District 10,1,77
Boulder,107-15-18,State Representative - District 10,1,10
Boulder,107-46-104,State Representative - District 10,1,16
Boulder,107-50-184,State Representative - District 10,1,81
Boulder,107-58-142,State Representative - District 10,1,5
Boulder,107-59-9,State Representative - District 10,1,36
Boulder,107-6-22,State Representative - District 10,1,92
Boulder,107-71-174,,,
Boulder,107-84-51,State Representative - District 10,1,80
Boulder,108-23-137,State Representative - District 10,1,50
Boulder,108-25-73,State Representative - District 10,1,73
Boulder,108-47-148,State Representative - District 10,1,98
Boulder,108-48-34,State Representative - District 10,1,87
Boulder,108-60-46,State Representative - District 10,1,100
Boulder,108-70-282,State Representative - District 10,1,61
Boulder,108-84-206,State Representative - District 10,1,55
Boulder,108-88-116,,,
Boulder,108-97-194,,,
Boulder,109-109-15,,,
Boulder,109-31-52,,,
Boulder,109-31-65,State Representative - District 10,1,26
Boulder,109-41-159,State Representative - District 10,1,25
Boulder,109-42-196,State Representative - District 10,1,38
Boulder,109-51-151,State Representative - District 10,1,56
Boulder,109-56-193,State Representative - District 10,1,62
Boulder,109-7-177,State Representative - District 10,1,3
Boulder,109-75-6,State Representative - District 10,1,103
Boulder,109-84-15,State Representative - District 10,1,7
Boulder,110-112-57,State Representative - District 10,1,101
Boulder,110-125-13,State Representative - District 10,1,21
Boulder,110-158-11,State Representative - District 10,1,85
Boulder,110-167-109,,,
Boulder,110-167-190,,,
Boulder,110-21-84,State Representative - District 10,1,88
Boulder,110-4-114,State Representative - District 10,1,4
Boulder,110-5-134,State Representative - District 10,1,82
Boulder,110-67-185,State Representative - District 10,1,90
Boulder,110-97-57,,,
Boulder,110-98-184,State Representative - District 10,1,51
Broomfield,104-100-11,Broomfield Ballot Question 2G,1,2
Broomfield,104-19-48,Broomfield Ballot Question 2G,1,13
Broomfield,104-23-20,Broomfield Ballot Question 2G,1,50
Broomfield,104-36-37,Broomfield Ballot Question 2G,1,24
Broomfield,104-37-41,Broomfield Ballot Question 2G,1,38
Broomfield,104-61-31,Broomfield Ballot Question 2G,1,15
Broomfield,104-74-36,Broomfield Ballot Question 2G,1,14
Broomfield,104-95-37,Broomfield Ballot Question 2G,1,17
Broomfield,104-98-3,Broomfield Ballot Question 2G,1,7
Broomfield,105-10-39,Broomfield Ballot Question 2G,1,32
Broomfield,105-12-41,Broomfield Ballot Question 2G,1,36
Broomfield,105-127-27,Broomfield Ballot Question 2G,1,9
Broomfield,105-128-12,Broomfield Ballot Question 2G,1,16
Broomfield,105-144-46,Broomfield Ballot Question 2G,1,19
Broomfield,105-182-36,,,
Broomfield,105-232-18,Broomfield Ballot Question 2G,1,29
Broomfield,105-308-35,Broomfield Ballot Question 2G,1,12
Broomfield,105-312-47,Broomfield Ballot Question 2G,1,45
Broomfield,105-315-28,Broomfield Ballot Question 2G,1,23
Broomfield,105-331-23,Broomfield Ballot Question 2G,1,41
Broomfield,105-339-49,Broomfield Ballot Question 2G,1,1
Broomfield,105-371-35,Broomfield Ballot Question 2G,1,53
Broomfield,105-373-40,Broomfield Ballot Question 2G,1,48
Broomfield,105-380-14,Broomfield Ballot Question 2G,1,20
Broomfield,105-453-24,Broomfield Ballot Question 2G,1,46
Broomfield,105-50-44,Broomfield Ballot Question 2G,1,44
Broomfield,105-540-58,Broomfield Ballot Question 2G,1,39
Broomfield,105-547-31,,,
Broomfield,105-55-20,Broomfield Ballot Question 2G,1,21
Broomfield,105-555-34,,,
Broomfield,105-579-38,Broomfield Ballot Question 2G,1,8
Broomfield,105-58-5,Broomfield Ballot Question 2G,1,22
Broomfield,105-596-30,Broomfield Ballot Question 2G,1,35
Broomfield,105-596-50,Broomfield Ballot Question 2G,1,5
Broomfield,105-597-30,Broomfield Ballot Question 2G,1,28
Broomfield,105-61-32,Broomfield Ballot Question 2G,1,26
Broomfield,105-634-27,Broomfield Ballot Question 2G,1,47
Broomfield,105-647-43,Broomfield Ballot Question 2G,1,30
Broomfield,105-648-57,Broomfield Ballot Question 2G,1,18
Broomfield,105-663-17,Broomfield Ballot Question 2G,1,43
Broomfield,105-668-31,Broomfield Ballot Question 2G,1,11
Broomfield,105-670-29,Broomfield Ballot Question 2G,1,25
Broomfield,105-676-25,Broomfield Ballot Question 2G,1,37
Broomfield,105-676-40,Broomfield Ballot Question 2G,1,33
Broomfield,105-681-10,Broomfield Ballot Question 2G,1,42
Broomfield,105-714-28,Broomfield Ballot Question 2G,1,4
Broomfield,105-715-16,Broomfield Ballot Question 2G,1,3
Broomfield,105-731-7,Broomfield Ballot Question 2G,1,49
Broomfield,105-732-48,Broomfield Ballot Question 2G,1,40
Broomfield,105-736-13,Broomfield Ballot Question 2G,1,51
Broomfield,105-773-38,Broomfield Ballot Question 2G,1,10
Broomfield,105-798-33,Broomfield Ballot Question 2G,1,31
Broomfield,105-808-40,Broomfield Ballot Question 2G,1,6
Broomfield,105-86-44,Broomfield Ballot Question 2G,1,52
Broomfield,108-19-4,Broomfield Ballot Question 2G,1,34
Broomfield,108-2-46,Broomfield Ballot Question 2G,1,27
Chaffee,102-104-34,Chaffee County Commissioner - District 2,1,47
Chaffee,102-108-47,Chaffee County Commissioner - District 2,1,72
Chaffee,102-119-14,Chaffee County Commissioner - District 2,1,89
Chaffee,102-124-16,Chaffee County Commissioner - District 2,1,74
Chaffee,102-125-9,Chaffee County Commissioner - District 2,1,12
Chaffee,102-126-23,Chaffee County Commissioner - District 2,1,83
Chaffee,102-128-50,Chaffee County Commissioner - District 2,1,16
Chaffee,102-13-27,Chaffee County Commissioner - District 2,1,2
Chaffee,102-130-16,Chaffee County Commissioner - District 2,1,27
Chaffee,102-150-49,Chaffee County Commissioner - District 2,1,35
Chaffee,102-154-33,Chaffee County Commissioner - District 2,1,29
Chaffee,102-161-21,Chaffee County Commissioner - District 2,1,42
Chaffee,102-169-14,Chaffee County Commissioner - District 2,1,54
Chaffee,102-171-22,Chaffee County Commissioner - District 2,1,33
Chaffee,102-177-23,Chaffee County Commissioner - District 2,1,84
Chaffee,102-178-37,Chaffee County Commissioner - District 2,1,79
Chaffee,102-18-21,Chaffee County Commissioner - District 2,1,30
Chaffee,102-180-19,Chaffee County Commissioner - District 2,1,41
Chaffee,102-183-21,Chaffee County Commissioner - District 2,1,60
Chaffee,102-185-24,Chaffee County Commissioner - District 2,1,8
Chaffee,102-185-45,Chaffee County Commissioner - District 2,1,75
Chaffee,102-190-31,Chaffee County Commissioner - District 2,1,3
Chaffee,102-193-32,Chaffee County Commissioner - District 2,1,69
Chaffee,102-205-20,Chaffee County Commissioner - District 2,1,19
Chaffee,102-206-2,Chaffee County Commissioner - District 2,1,76
Chaffee,102-208-45,Chaffee County Commissioner - District 2,1,14
Chaffee,102-21-23,Chaffee County Commissioner - District 2,1,28
Chaffee,102-212-11,Chaffee County Commissioner - District 2,1,51
Chaffee,102-218-37,Chaffee County Commissioner - District 2,1,68
Chaffee,102-219-43,Chaffee County Commissioner - District 2,1,5
Chaffee,102-222-33,Chaffee County Commissioner - District 2,1,81
Chaffee,102-223-11,Chaffee County Commissioner - District 2,1,78
Chaffee,102-223-26,Chaffee County Commissioner - District 2,1,70
Chaffee,102-224-28,Chaffee County Commissioner - District 2,1,52
Chaffee,102-225-27,Chaffee County Commissioner - District 2,1,56
Chaffee,102-232-48,Chaffee County Commissioner - District 2,1,31
Chaffee,102-233-3,Chaffee County Commissioner - District 2,1,58
Chaffee,102-236-25,Chaffee County Commissioner - District 2,1,15
Chaffee,102-236-48,Chaffee County Commissioner - District 2,1,85
Chaffee,102-239-44,Chaffee County Commissioner - District 2,1,9
Chaffee,102-243-37,Chaffee County Commissioner - District 2,1,4
Chaffee,102-244-21,Chaffee County Commissioner - District 2,1,7
Chaffee,102-244-8,Chaffee County Commissioner - District 2,1,59
Chaffee,102-246-47,Chaffee County Commissioner - District 2,1,23
Chaffee,102-251-44,Chaffee County Commissioner - District 2,1,25
Chaffee,102-256-24,Chaffee County Commissioner - District 2,1,64
Chaffee,102-261-42,Chaffee County Commissioner - District 2,1,22
Chaffee,102-263-15,Chaffee County Commissioner - District 2,1,10
Chaffee,102-268-10,Chaffee County Commissioner - District 2,1,73
Chaffee,102-269-9,Chaffee County Commissioner - District 2,1,82
Chaffee,102-271-34,Chaffee County Commissioner - District 2,1,61
Chaffee,102-273-35,Chaffee County Commissioner - District 2,1,80
Chaffee,102-274-17,Chaffee County Commissioner - District 2,1,45
Chaffee,102-280-41,Chaffee County Commissioner - District 2,1,13
Chaffee,102-281-19,Chaffee County Commissioner - District 2,1,26
Chaffee,102-282-13,Chaffee County Commissioner - District 2,1,37
Chaffee,102-285-27,Chaffee County Commissioner - District 2,1,65
Chaffee,102-286-11,Chaffee County Commissioner - District 2,1,46
Chaffee,102-287-3,Chaffee County Commissioner - District 2,1,53
Chaffee,102-288-33,Chaffee County Commissioner - District 2,1,67
Chaffee,102-29-16,Chaffee County Commissioner - District 2,1,40
Chaffee,102-29-32,Chaffee County Commissioner - District 2,1,18
Chaffee,102-290-38,Chaffee County Commissioner - District 2,1,21
Chaffee,102-291-43,Chaffee County Commissioner - District 2,1,32
