county,imprinted_id,cvr_id,contests,rounds,other_pairs
Adams,110-148-96,143006,Adams County Commissioner - District 1;Adams County Commissioner - District 2;Adams County Commissioner - District 5;Adams County Court Judge - Dinnel;Adams County Court Judge - Flaum;Adams County Court Judge - Ivey;Adams County Court Judge - Jean;Adams County Court Judge - Kirby;Adams County Court Judge - Nowak;Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 17th Judicial District;District Court Judge - 17th Judicial District - Holbrook;District Court Judge - 17th Judicial District - Martin;District Court Judge - 17th Judicial District - Vasquez;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 4;State Board of Education Member - Congressional District 4;State Representative - District 56;State Senator - District 21,1;2;3,
Adams,110-245-92,376233,17th Judicial District Ballot Question 7B;Adams County Ballot Issue 1A;City of Thornton Question 2A;Regional Transportation District Ballot Issue 7A,1;2;3,
Adams,112-114-70,120193,17th Judicial District Ballot Question 7B;Adams County Ballot Issue 1A;Adams County School District 14 Ballot Issue 4A;Adams County School District 14 Ballot Issue 4B;Regional Transportation District Ballot Issue 7A;South Adams County Water and Sanitation District Ballot Issue No. 6A,1;2;3,
Adams,112-283-59,366550,17th Judicial District Ballot Question 7B;Adams County Ballot Issue 1A;City of Thornton Question 2A;Regional Transportation District Ballot Issue 7A,1;2;3,
Adams,112-64-62,78659,17th Judicial District Ballot Question 7B;Adams County Ballot Issue 1A;Regional Transportation District Ballot Issue 7A,1;2;3,
Alamosa,102-79-7,99076,Alamosa County Commissioner - District 1;Alamosa County Commissioner - District 3;Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 12th Judicial District;District Court Judge - 12th Judicial District - Cortez;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 62;State Senator - District 6,1;2;3,
Arapahoe,103-29-81,235037,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Arapahoe County Ballot Issue 1A;Arapahoe County Commissioner - District 1;Arapahoe County Court - Hernandez;Arapahoe County Court - Williford;Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 18th Judicial District;District Court Judge - 18th Judicial District - Figa;District Court Judge - 18th Judicial District - Leutwyler;District Court Judge - 18th Judicial District - Lung;District Court Judge - 18th Judicial District - McLean;District Court Judge - 18th Judicial District - Toussaint;District Court Judge - 18th Judicial District - Whitaker;District Court Judge - 18th Judicial District - Whitfield;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regional Transportation District Ballot Issue 7A;Regional Transportation District Director - District H;Representative to the 119th United States Congress - District 6;State Representative - District 38;State Senator - District 16,1;2;3,
Arapahoe,103-30-22,235214,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Arapahoe County Ballot Issue 1A;Arapahoe County Court - Hernandez;Arapahoe County Court - Williford;Cherry Creek School District No. 5 Ballot Issue 4A;Cherry Creek School District No. 5 Ballot Issue 4B;Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 18th Judicial District;District Court Judge - 18th Judicial District - Figa;District Court Judge - 18th Judicial District - Leutwyler;District Court Judge - 18th Judicial District - Lung;District Court Judge - 18th Judicial District - McLean;District Court Judge - 18th Judicial District - Toussaint;District Court Judge - 18th Judicial District - Whitaker;District Court Judge - 18th Judicial District - Whitfield;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regional Transportation District Ballot Issue 7A;Regional Transportation District Director - District E;Representative to the 119th United States Congress - District 6;State Representative - District 37;State Senator - District 26,1;2;3,
Arapahoe,103-355-23,982302,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Arapahoe County Ballot Issue 1A;Arapahoe County Court - Hernandez;Arapahoe County Court - Williford;Cherry Creek School District No. 5 Ballot Issue 4A;Cherry Creek School District No. 5 Ballot Issue 4B;Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 18th Judicial District;District Court Judge - 18th Judicial District - Figa;District Court Judge - 18th Judicial District - Leutwyler;District Court Judge - 18th Judicial District - Lung;District Court Judge - 18th Judicial District - McLean;District Court Judge - 18th Judicial District - Toussaint;District Court Judge - 18th Judicial District - Whitaker;District Court Judge - 18th Judicial District - Whitfield;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regional Transportation District Ballot Issue 7A;Regional Transportation District Director - District G;Representative to the 119th United States Congress - District 6;State Representative - District 37,1;2;3,
Arapahoe,103-37-50,271066,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Arapahoe County Ballot Issue 1A;Arapahoe County Court - Hernandez;Arapahoe County Court - Williford;Cherry Creek School District No. 5 Ballot Issue 4A;Cherry Creek School District No. 5 Ballot Issue 4B;Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 18th Judicial District;District Court Judge - 18th Judicial District - Figa;District Court Judge - 18th Judicial District - Leutwyler;District Court Judge - 18th Judicial District - Lung;District Court Judge - 18th Judicial District - McLean;District Court Judge - 18th Judicial District - Toussaint;District Court Judge - 18th Judicial District - Whitaker;District Court Judge - 18th Judicial District - Whitfield;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regional Transportation District Ballot Issue 7A;Regional Transportation District Director - District H;Representative to the 119th United States Congress - District 6;State Representative - District 37;State Senator - District 16,1;2;3,
Arapahoe,103-390-78,1049636,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Arapahoe County Ballot Issue 1A;Arapahoe County Commissioner - District 3;Arapahoe County Court - Hernandez;Arapahoe County Court - Williford;Cherry Creek School District No. 5 Ballot Issue 4A;Cherry Creek School District No. 5 Ballot Issue 4B;City of Aurora Question 3A;Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 18th Judicial District;District Court Judge - 18th Judicial District - Figa;District Court Judge - 18th Judicial District - Leutwyler;District Court Judge - 18th Judicial District - Lung;District Court Judge - 18th Judicial District - McLean;District Court Judge - 18th Judicial District - Toussaint;District Court Judge - 18th Judicial District - Whitaker;District Court Judge - 18th Judicial District - Whitfield;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regional Transportation District Ballot Issue 7A;Regional Transportation District Director - District G;Representative to the 119th United States Congress - District 6;State Representative - District 61,1;2;3,
Arapahoe,103-402-26,1086493,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Arapahoe County Ballot Issue 1A;Arapahoe County Commissioner - District 1;Arapahoe County Court - Hernandez;Arapahoe County Court - Williford;City of Littleton Ballot Issue 3B;Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 18th Judicial District;District Court Judge - 18th Judicial District - Figa;District Court Judge - 18th Judicial District - Leutwyler;District Court Judge - 18th Judicial District - Lung;District Court Judge - 18th Judicial District - McLean;District Court Judge - 18th Judicial District - Toussaint;District Court Judge - 18th Judicial District - Whitaker;District Court Judge - 18th Judicial District - Whitfield;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regional Transportation District Ballot Issue 7A;Regional Transportation District Director - District H;Representative to the 119th United States Congress - District 6;State Representative - District 38;State Senator - District 16,1;2;3,
Arapahoe,104-180-33,1115473,Adams-Arapahoe School District 28J Ballot Issue 5A;Adams-Arapahoe School District 28J Ballot Issue 5B;Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Arapahoe County Ballot Issue 1A;Arapahoe County Commissioner - District 3;Arapahoe County Court - Hernandez;Arapahoe County Court - Williford;City of Aurora Question 3A;Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 18th Judicial District;District Court Judge - 18th Judicial District - Figa;District Court Judge - 18th Judicial District - Leutwyler;District Court Judge - 18th Judicial District - Lung;District Court Judge - 18th Judicial District - McLean;District Court Judge - 18th Judicial District - Toussaint;District Court Judge - 18th Judicial District - Whitaker;District Court Judge - 18th Judicial District - Whitfield;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regional Transportation District Ballot Issue 7A;Regional Transportation District Director - District F;Representative to the 119th United States Congress - District 6;State Representative - District 36;State Senator - District 28,1;2;3,
Arapahoe,104-53-40,576487,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Arapahoe County Ballot Issue 1A;Arapahoe County Commissioner - District 3;Arapahoe County Court - Hernandez;Arapahoe County Court - Williford;Byers School District No. 32J Ballot Issue 5C;Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 18th Judicial District;District Court Judge - 18th Judicial District - Figa;District Court Judge - 18th Judicial District - Leutwyler;District Court Judge - 18th Judicial District - Lung;District Court Judge - 18th Judicial District - McLean;District Court Judge - 18th Judicial District - Toussaint;District Court Judge - 18th Judicial District - Whitaker;District Court Judge - 18th Judicial District - Whitfield;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Representative to the 119th United States Congress - District 4;State Board of Education Member - Congressional District 4;State Representative - District 56;State Senator - District 21,1;2;3,
